t,m,j,value
2073,Sn,computers_and_precision_instruments,
2073,Sn,electrical_equipment,
2073,Sn,machinery_and_equipment,
2073,Sn,motor_vehicles_trailers_and_semi_trailers,
2073,Sn,other_transport_equipment,
2073,Sn,products_nec,
2074,Zn,construction,
2074,Zn,computers_and_precision_instruments,
2074,Zn,electrical_equipment,
2074,Zn,machinery_and_equipment,
2074,Zn,motor_vehicles_trailers_and_semi_trailers,
2074,Zn,other_transport_equipment,
2074,Zn,products_nec,
2074,Ni,construction,
2074,Ni,computers_and_precision_instruments,
2074,Ni,electrical_equipment,
2074,Ni,machinery_and_equipment,
2074,Ni,motor_vehicles_trailers_and_semi_trailers,
2074,Ni,other_transport_equipment,
2074,Ni,products_nec,
2074,Sn,construction,
2074,Sn,computers_and_precision_instruments,
2074,Sn,electrical_equipment,
2074,Sn,machinery_and_equipment,
2074,Sn,motor_vehicles_trailers_and_semi_trailers,
2074,Sn,other_transport_equipment,
2074,Sn,products_nec,
2075,Zn,construction,
2075,Zn,computers_and_precision_instruments,
2075,Zn,electrical_equipment,
2075,Zn,machinery_and_equipment,
2075,Zn,motor_vehicles_trailers_and_semi_trailers,
2075,Zn,other_transport_equipment,
2075,Zn,products_nec,
2075,Ni,construction,
2075,Ni,computers_and_precision_instruments,
2075,Ni,electrical_equipment,
2075,Ni,machinery_and_equipment,
2075,Ni,motor_vehicles_trailers_and_semi_trailers,
2075,Ni,other_transport_equipment,
2075,Ni,products_nec,
2075,Sn,construction,
2075,Sn,computers_and_precision_instruments,
2075,Sn,electrical_equipment,
2075,Sn,machinery_and_equipment,
2075,Sn,motor_vehicles_trailers_and_semi_trailers,
2075,Sn,other_transport_equipment,
2075,Sn,products_nec,
2076,Zn,construction,
2076,Zn,computers_and_precision_instruments,
2076,Zn,electrical_equipment,
2076,Zn,machinery_and_equipment,
2076,Zn,motor_vehicles_trailers_and_semi_trailers,
2076,Zn,other_transport_equipment,
2076,Zn,products_nec,
2076,Ni,construction,
2076,Ni,computers_and_precision_instruments,
2076,Ni,electrical_equipment,
2076,Ni,machinery_and_equipment,
2076,Ni,motor_vehicles_trailers_and_semi_trailers,
2076,Ni,other_transport_equipment,
2076,Ni,products_nec,
2076,Sn,construction,
2076,Sn,computers_and_precision_instruments,
2076,Sn,electrical_equipment,
2076,Sn,machinery_and_equipment,
2076,Sn,motor_vehicles_trailers_and_semi_trailers,
2076,Sn,other_transport_equipment,
2076,Sn,products_nec,
2077,Zn,construction,
2077,Zn,computers_and_precision_instruments,
2077,Zn,electrical_equipment,
2077,Zn,machinery_and_equipment,
2077,Zn,motor_vehicles_trailers_and_semi_trailers,
2077,Zn,other_transport_equipment,
2077,Zn,products_nec,
2077,Ni,construction,
2077,Ni,computers_and_precision_instruments,
2077,Ni,electrical_equipment,
2077,Ni,machinery_and_equipment,
2077,Ni,motor_vehicles_trailers_and_semi_trailers,
2077,Ni,other_transport_equipment,
2077,Ni,products_nec,
2077,Sn,construction,
2077,Sn,computers_and_precision_instruments,
2077,Sn,electrical_equipment,
2077,Sn,machinery_and_equipment,
2077,Sn,motor_vehicles_trailers_and_semi_trailers,
2077,Sn,other_transport_equipment,
2077,Sn,products_nec,
2078,Zn,construction,
2078,Zn,computers_and_precision_instruments,
2078,Zn,electrical_equipment,
2078,Zn,machinery_and_equipment,
2078,Zn,motor_vehicles_trailers_and_semi_trailers,
2078,Zn,other_transport_equipment,
2078,Zn,products_nec,
2078,Ni,construction,
2078,Ni,computers_and_precision_instruments,
2078,Ni,electrical_equipment,
2078,Ni,machinery_and_equipment,
2078,Ni,motor_vehicles_trailers_and_semi_trailers,
2078,Ni,other_transport_equipment,
2078,Ni,products_nec,
2078,Sn,construction,
2078,Sn,computers_and_precision_instruments,
2078,Sn,electrical_equipment,
2078,Sn,machinery_and_equipment,
2078,Sn,motor_vehicles_trailers_and_semi_trailers,
2078,Sn,other_transport_equipment,
2078,Sn,products_nec,
2079,Zn,construction,
2079,Zn,computers_and_precision_instruments,
2079,Zn,electrical_equipment,
2079,Zn,machinery_and_equipment,
2079,Zn,motor_vehicles_trailers_and_semi_trailers,
2079,Zn,other_transport_equipment,
2079,Zn,products_nec,
2079,Ni,construction,
2079,Ni,computers_and_precision_instruments,
2079,Ni,electrical_equipment,
2079,Ni,machinery_and_equipment,
2079,Ni,motor_vehicles_trailers_and_semi_trailers,
2079,Ni,other_transport_equipment,
2079,Ni,products_nec,
2079,Sn,construction,
2079,Sn,computers_and_precision_instruments,
2079,Sn,electrical_equipment,
2079,Sn,machinery_and_equipment,
2079,Sn,motor_vehicles_trailers_and_semi_trailers,
2079,Sn,other_transport_equipment,
2079,Sn,products_nec,
2080,Zn,construction,
2080,Zn,computers_and_precision_instruments,
2080,Zn,electrical_equipment,
2080,Zn,machinery_and_equipment,
2080,Zn,motor_vehicles_trailers_and_semi_trailers,
2080,Zn,other_transport_equipment,
2080,Zn,products_nec,
2080,Ni,construction,
2080,Ni,computers_and_precision_instruments,
2080,Ni,electrical_equipment,
2080,Ni,machinery_and_equipment,
2080,Ni,motor_vehicles_trailers_and_semi_trailers,
2080,Ni,other_transport_equipment,
2080,Ni,products_nec,
2080,Sn,construction,
2080,Sn,computers_and_precision_instruments,
2080,Sn,electrical_equipment,
2080,Sn,machinery_and_equipment,
2080,Sn,motor_vehicles_trailers_and_semi_trailers,
2080,Sn,other_transport_equipment,
2080,Sn,products_nec,
2081,Zn,construction,
2081,Zn,computers_and_precision_instruments,
2081,Zn,electrical_equipment,
2081,Zn,machinery_and_equipment,
2081,Zn,motor_vehicles_trailers_and_semi_trailers,
2081,Zn,other_transport_equipment,
2081,Zn,products_nec,
2081,Ni,construction,
2081,Ni,computers_and_precision_instruments,
2081,Ni,electrical_equipment,
2081,Ni,machinery_and_equipment,
2081,Ni,motor_vehicles_trailers_and_semi_trailers,
2081,Ni,other_transport_equipment,
2081,Ni,products_nec,
2081,Sn,construction,
2081,Sn,computers_and_precision_instruments,
2081,Sn,electrical_equipment,
2081,Sn,machinery_and_equipment,
2081,Sn,motor_vehicles_trailers_and_semi_trailers,
2081,Sn,other_transport_equipment,
2081,Sn,products_nec,
2082,Zn,construction,
2082,Zn,computers_and_precision_instruments,
2082,Zn,electrical_equipment,
2082,Zn,machinery_and_equipment,
2082,Zn,motor_vehicles_trailers_and_semi_trailers,
2082,Zn,other_transport_equipment,
2082,Zn,products_nec,
2082,Ni,construction,
2082,Ni,computers_and_precision_instruments,
2082,Ni,electrical_equipment,
2082,Ni,machinery_and_equipment,
2082,Ni,motor_vehicles_trailers_and_semi_trailers,
2082,Ni,other_transport_equipment,
2082,Ni,products_nec,
2082,Sn,construction,
2082,Sn,computers_and_precision_instruments,
2082,Sn,electrical_equipment,
2082,Sn,machinery_and_equipment,
2082,Sn,motor_vehicles_trailers_and_semi_trailers,
2082,Sn,other_transport_equipment,
2082,Sn,products_nec,
2083,Zn,construction,
2083,Zn,computers_and_precision_instruments,
2083,Zn,electrical_equipment,
2083,Zn,machinery_and_equipment,
2083,Zn,motor_vehicles_trailers_and_semi_trailers,
2083,Zn,other_transport_equipment,
2083,Zn,products_nec,
2083,Ni,construction,
2083,Ni,computers_and_precision_instruments,
2083,Ni,electrical_equipment,
2083,Ni,machinery_and_equipment,
2083,Ni,motor_vehicles_trailers_and_semi_trailers,
2083,Ni,other_transport_equipment,
2083,Ni,products_nec,
2083,Sn,construction,
2083,Sn,computers_and_precision_instruments,
2083,Sn,electrical_equipment,
2083,Sn,machinery_and_equipment,
2083,Sn,motor_vehicles_trailers_and_semi_trailers,
2083,Sn,other_transport_equipment,
2083,Sn,products_nec,
2084,Zn,construction,
2084,Zn,computers_and_precision_instruments,
2084,Zn,electrical_equipment,
2084,Zn,machinery_and_equipment,
2084,Zn,motor_vehicles_trailers_and_semi_trailers,
2084,Zn,other_transport_equipment,
2084,Zn,products_nec,
2084,Ni,construction,
2084,Ni,computers_and_precision_instruments,
2084,Ni,electrical_equipment,
2084,Ni,machinery_and_equipment,
2084,Ni,motor_vehicles_trailers_and_semi_trailers,
2084,Ni,other_transport_equipment,
2084,Ni,products_nec,
2084,Sn,construction,
2084,Sn,computers_and_precision_instruments,
2084,Sn,electrical_equipment,
2084,Sn,machinery_and_equipment,
2084,Sn,motor_vehicles_trailers_and_semi_trailers,
2084,Sn,other_transport_equipment,
2084,Sn,products_nec,
2085,Zn,construction,
2085,Zn,computers_and_precision_instruments,
2085,Zn,electrical_equipment,
2085,Zn,machinery_and_equipment,
2085,Zn,motor_vehicles_trailers_and_semi_trailers,
2085,Zn,other_transport_equipment,
2085,Zn,products_nec,
2085,Ni,construction,
2085,Ni,computers_and_precision_instruments,
2085,Ni,electrical_equipment,
2085,Ni,machinery_and_equipment,
2085,Ni,motor_vehicles_trailers_and_semi_trailers,
2085,Ni,other_transport_equipment,
2085,Ni,products_nec,
2085,Sn,construction,
2085,Sn,computers_and_precision_instruments,
2085,Sn,electrical_equipment,
2085,Sn,machinery_and_equipment,
2085,Sn,motor_vehicles_trailers_and_semi_trailers,
2085,Sn,other_transport_equipment,
2085,Sn,products_nec,
2086,Zn,construction,
2086,Zn,computers_and_precision_instruments,
2086,Zn,electrical_equipment,
2086,Zn,machinery_and_equipment,
2086,Zn,motor_vehicles_trailers_and_semi_trailers,
2086,Zn,other_transport_equipment,
2086,Zn,products_nec,
2086,Ni,construction,
2086,Ni,computers_and_precision_instruments,
2086,Ni,electrical_equipment,
2086,Ni,machinery_and_equipment,
2086,Ni,motor_vehicles_trailers_and_semi_trailers,
2086,Ni,other_transport_equipment,
2086,Ni,products_nec,
2086,Sn,construction,
2086,Sn,computers_and_precision_instruments,
2086,Sn,electrical_equipment,
2086,Sn,machinery_and_equipment,
2086,Sn,motor_vehicles_trailers_and_semi_trailers,
2086,Sn,other_transport_equipment,
2086,Sn,products_nec,
2087,Zn,construction,
2087,Zn,computers_and_precision_instruments,
2087,Zn,electrical_equipment,
2087,Zn,machinery_and_equipment,
2087,Zn,motor_vehicles_trailers_and_semi_trailers,
2087,Zn,other_transport_equipment,
2087,Zn,products_nec,
2087,Ni,construction,
2087,Ni,computers_and_precision_instruments,
2087,Ni,electrical_equipment,
2087,Ni,machinery_and_equipment,
2087,Ni,motor_vehicles_trailers_and_semi_trailers,
2087,Ni,other_transport_equipment,
2087,Ni,products_nec,
2087,Sn,construction,
2087,Sn,computers_and_precision_instruments,
2087,Sn,electrical_equipment,
2087,Sn,machinery_and_equipment,
2087,Sn,motor_vehicles_trailers_and_semi_trailers,
2087,Sn,other_transport_equipment,
2087,Sn,products_nec,
2088,Zn,construction,
2088,Zn,computers_and_precision_instruments,
2088,Zn,electrical_equipment,
2088,Zn,machinery_and_equipment,
2088,Zn,motor_vehicles_trailers_and_semi_trailers,
2088,Zn,other_transport_equipment,
2088,Zn,products_nec,
2088,Ni,construction,
2088,Ni,computers_and_precision_instruments,
2088,Ni,electrical_equipment,
2088,Ni,machinery_and_equipment,
2088,Ni,motor_vehicles_trailers_and_semi_trailers,
2088,Ni,other_transport_equipment,
2088,Ni,products_nec,
2088,Sn,construction,
2088,Sn,computers_and_precision_instruments,
2088,Sn,electrical_equipment,
2088,Sn,machinery_and_equipment,
2088,Sn,motor_vehicles_trailers_and_semi_trailers,
2088,Sn,other_transport_equipment,
2088,Sn,products_nec,
2089,Zn,construction,
2089,Zn,computers_and_precision_instruments,
2089,Zn,electrical_equipment,
2089,Zn,machinery_and_equipment,
2089,Zn,motor_vehicles_trailers_and_semi_trailers,
2089,Zn,other_transport_equipment,
2089,Zn,products_nec,
2089,Ni,construction,
2089,Ni,computers_and_precision_instruments,
2089,Ni,electrical_equipment,
2089,Ni,machinery_and_equipment,
2089,Ni,motor_vehicles_trailers_and_semi_trailers,
2089,Ni,other_transport_equipment,
2089,Ni,products_nec,
2089,Sn,construction,
2089,Sn,computers_and_precision_instruments,
2089,Sn,electrical_equipment,
2089,Sn,machinery_and_equipment,
2089,Sn,motor_vehicles_trailers_and_semi_trailers,
2089,Sn,other_transport_equipment,
2089,Sn,products_nec,
2090,Zn,construction,
2090,Zn,computers_and_precision_instruments,
2090,Zn,electrical_equipment,
2090,Zn,machinery_and_equipment,
2090,Zn,motor_vehicles_trailers_and_semi_trailers,
2090,Zn,other_transport_equipment,
2090,Zn,products_nec,
2090,Ni,construction,
2090,Ni,computers_and_precision_instruments,
2090,Ni,electrical_equipment,
2090,Ni,machinery_and_equipment,
2090,Ni,motor_vehicles_trailers_and_semi_trailers,
2090,Ni,other_transport_equipment,
2090,Ni,products_nec,
2090,Sn,construction,
2090,Sn,computers_and_precision_instruments,
2090,Sn,electrical_equipment,
2090,Sn,machinery_and_equipment,
2090,Sn,motor_vehicles_trailers_and_semi_trailers,
2090,Sn,other_transport_equipment,
2090,Sn,products_nec,
2091,Zn,construction,
2091,Zn,computers_and_precision_instruments,
2091,Zn,electrical_equipment,
2091,Zn,machinery_and_equipment,
2091,Zn,motor_vehicles_trailers_and_semi_trailers,
2091,Zn,other_transport_equipment,
2091,Zn,products_nec,
2091,Ni,construction,
2091,Ni,computers_and_precision_instruments,
2091,Ni,electrical_equipment,
2091,Ni,machinery_and_equipment,
2091,Ni,motor_vehicles_trailers_and_semi_trailers,
2091,Ni,other_transport_equipment,
2091,Ni,products_nec,
2091,Sn,construction,
2091,Sn,computers_and_precision_instruments,
2091,Sn,electrical_equipment,
2091,Sn,machinery_and_equipment,
2091,Sn,motor_vehicles_trailers_and_semi_trailers,
2091,Sn,other_transport_equipment,
2091,Sn,products_nec,
2092,Zn,construction,
2092,Zn,computers_and_precision_instruments,
2092,Zn,electrical_equipment,
2092,Zn,machinery_and_equipment,
2092,Zn,motor_vehicles_trailers_and_semi_trailers,
2092,Zn,other_transport_equipment,
2092,Zn,products_nec,
2092,Ni,construction,
2092,Ni,computers_and_precision_instruments,
2092,Ni,electrical_equipment,
2092,Ni,machinery_and_equipment,
2092,Ni,motor_vehicles_trailers_and_semi_trailers,
2092,Ni,other_transport_equipment,
2092,Ni,products_nec,
2092,Sn,construction,
2092,Sn,computers_and_precision_instruments,
2092,Sn,electrical_equipment,
2092,Sn,machinery_and_equipment,
2092,Sn,motor_vehicles_trailers_and_semi_trailers,
2092,Sn,other_transport_equipment,
2092,Sn,products_nec,
2093,Zn,construction,
2093,Zn,computers_and_precision_instruments,
2093,Zn,electrical_equipment,
2093,Zn,machinery_and_equipment,
2093,Zn,motor_vehicles_trailers_and_semi_trailers,
2093,Zn,other_transport_equipment,
2093,Zn,products_nec,
2093,Ni,construction,
2093,Ni,computers_and_precision_instruments,
2093,Ni,electrical_equipment,
2093,Ni,machinery_and_equipment,
2093,Ni,motor_vehicles_trailers_and_semi_trailers,
2093,Ni,other_transport_equipment,
2093,Ni,products_nec,
2093,Sn,construction,
2093,Sn,computers_and_precision_instruments,
2093,Sn,electrical_equipment,
2093,Sn,machinery_and_equipment,
2093,Sn,motor_vehicles_trailers_and_semi_trailers,
2093,Sn,other_transport_equipment,
2093,Sn,products_nec,
2094,Zn,construction,
2094,Zn,computers_and_precision_instruments,
2094,Zn,electrical_equipment,
2094,Zn,machinery_and_equipment,
2094,Zn,motor_vehicles_trailers_and_semi_trailers,
2094,Zn,other_transport_equipment,
2094,Zn,products_nec,
2094,Ni,construction,
2094,Ni,computers_and_precision_instruments,
2094,Ni,electrical_equipment,
2094,Ni,machinery_and_equipment,
2094,Ni,motor_vehicles_trailers_and_semi_trailers,
2094,Ni,other_transport_equipment,
2094,Ni,products_nec,
2094,Sn,construction,
2094,Sn,computers_and_precision_instruments,
2094,Sn,electrical_equipment,
2094,Sn,machinery_and_equipment,
2094,Sn,motor_vehicles_trailers_and_semi_trailers,
2094,Sn,other_transport_equipment,
2094,Sn,products_nec,
2095,Zn,construction,
2095,Zn,computers_and_precision_instruments,
2095,Zn,electrical_equipment,
2095,Zn,machinery_and_equipment,
2095,Zn,motor_vehicles_trailers_and_semi_trailers,
2095,Zn,other_transport_equipment,
2095,Zn,products_nec,
2095,Ni,construction,
2095,Ni,computers_and_precision_instruments,
2095,Ni,electrical_equipment,
2095,Ni,machinery_and_equipment,
2095,Ni,motor_vehicles_trailers_and_semi_trailers,
2095,Ni,other_transport_equipment,
2095,Ni,products_nec,
2095,Sn,construction,
2095,Sn,computers_and_precision_instruments,
2095,Sn,electrical_equipment,
2095,Sn,machinery_and_equipment,
2095,Sn,motor_vehicles_trailers_and_semi_trailers,
2095,Sn,other_transport_equipment,
2095,Sn,products_nec,
2096,Zn,construction,
2096,Zn,computers_and_precision_instruments,
2096,Zn,electrical_equipment,
2096,Zn,machinery_and_equipment,
2096,Zn,motor_vehicles_trailers_and_semi_trailers,
2096,Zn,other_transport_equipment,
2096,Zn,products_nec,
2096,Ni,construction,
2096,Ni,computers_and_precision_instruments,
2096,Ni,electrical_equipment,
2096,Ni,machinery_and_equipment,
2096,Ni,motor_vehicles_trailers_and_semi_trailers,
2096,Ni,other_transport_equipment,
2096,Ni,products_nec,
2096,Sn,construction,
2096,Sn,computers_and_precision_instruments,
2096,Sn,electrical_equipment,
2096,Sn,machinery_and_equipment,
2096,Sn,motor_vehicles_trailers_and_semi_trailers,
2096,Sn,other_transport_equipment,
2096,Sn,products_nec,
2097,Zn,construction,
2097,Zn,computers_and_precision_instruments,
2097,Zn,electrical_equipment,
2097,Zn,machinery_and_equipment,
2097,Zn,motor_vehicles_trailers_and_semi_trailers,
2097,Zn,other_transport_equipment,
2097,Zn,products_nec,
2097,Ni,construction,
2097,Ni,computers_and_precision_instruments,
2097,Ni,electrical_equipment,
2097,Ni,machinery_and_equipment,
2097,Ni,motor_vehicles_trailers_and_semi_trailers,
2097,Ni,other_transport_equipment,
2097,Ni,products_nec,
2097,Sn,construction,
2097,Sn,computers_and_precision_instruments,
2097,Sn,electrical_equipment,
2097,Sn,machinery_and_equipment,
2097,Sn,motor_vehicles_trailers_and_semi_trailers,
2097,Sn,other_transport_equipment,
2097,Sn,products_nec,
2098,Zn,construction,
2098,Zn,computers_and_precision_instruments,
2098,Zn,electrical_equipment,
2098,Zn,machinery_and_equipment,
2098,Zn,motor_vehicles_trailers_and_semi_trailers,
2098,Zn,other_transport_equipment,
2098,Zn,products_nec,
2098,Ni,construction,
2098,Ni,computers_and_precision_instruments,
2098,Ni,electrical_equipment,
2098,Ni,machinery_and_equipment,
2098,Ni,motor_vehicles_trailers_and_semi_trailers,
2098,Ni,other_transport_equipment,
2098,Ni,products_nec,
2098,Sn,construction,
2098,Sn,computers_and_precision_instruments,
2098,Sn,electrical_equipment,
2098,Sn,machinery_and_equipment,
2098,Sn,motor_vehicles_trailers_and_semi_trailers,
2098,Sn,other_transport_equipment,
2098,Sn,products_nec,
2099,Zn,construction,
2099,Zn,computers_and_precision_instruments,
2099,Zn,electrical_equipment,
