t,m,c,o,d,value
2063,Ni,refined_metal,ROW,ROW,
2063,Ni,scrap,EU27,EU27,
2063,Ni,scrap,EU27,CHN,
2063,Ni,scrap,EU27,ROW,
2063,Ni,scrap,CHN,EU27,
2063,Ni,scrap,CHN,CHN,
2063,Ni,scrap,CHN,ROW,
2063,Ni,scrap,ROW,EU27,
2063,Ni,scrap,ROW,CHN,
2063,Ni,scrap,ROW,ROW,
2063,Sn,concentrate,EU27,EU27,
2063,Sn,concentrate,EU27,CHN,
2063,Sn,concentrate,EU27,ROW,
2063,Sn,concentrate,CHN,EU27,
2063,Sn,concentrate,CHN,CHN,
2063,Sn,concentrate,CHN,ROW,
2063,Sn,concentrate,ROW,EU27,
2063,Sn,concentrate,ROW,CHN,
2063,Sn,concentrate,ROW,ROW,
2063,Sn,refined_metal,EU27,EU27,
2063,Sn,refined_metal,EU27,CHN,
2063,Sn,refined_metal,EU27,ROW,
2063,Sn,refined_metal,CHN,EU27,
2063,Sn,refined_metal,CHN,CHN,
2063,Sn,refined_metal,CHN,ROW,
2063,Sn,refined_metal,ROW,EU27,
2063,Sn,refined_metal,ROW,CHN,
2063,Sn,refined_metal,ROW,ROW,
2063,Sn,scrap,EU27,EU27,
2063,Sn,scrap,EU27,CHN,
2063,Sn,scrap,EU27,ROW,
2063,Sn,scrap,CHN,EU27,
2063,Sn,scrap,CHN,CHN,
2063,Sn,scrap,CHN,ROW,
2063,Sn,scrap,ROW,EU27,
2063,Sn,scrap,ROW,CHN,
2063,Sn,scrap,ROW,ROW,
2064,Zn,concentrate,EU27,EU27,
2064,Zn,concentrate,EU27,CHN,
2064,Zn,concentrate,EU27,ROW,
2064,Zn,concentrate,CHN,EU27,
2064,Zn,concentrate,CHN,CHN,
2064,Zn,concentrate,CHN,ROW,
2064,Zn,concentrate,ROW,EU27,
2064,Zn,concentrate,ROW,CHN,
2064,Zn,concentrate,ROW,ROW,
2064,Zn,refined_metal,EU27,EU27,
2064,Zn,refined_metal,EU27,CHN,
2064,Zn,refined_metal,EU27,ROW,
2064,Zn,refined_metal,CHN,EU27,
2064,Zn,refined_metal,CHN,CHN,
2064,Zn,refined_metal,CHN,ROW,
2064,Zn,refined_metal,ROW,EU27,
2064,Zn,refined_metal,ROW,CHN,
2064,Zn,refined_metal,ROW,ROW,
2064,Zn,scrap,EU27,EU27,
2064,Zn,scrap,EU27,CHN,
2064,Zn,scrap,EU27,ROW,
2064,Zn,scrap,CHN,EU27,
2064,Zn,scrap,CHN,CHN,
2064,Zn,scrap,CHN,ROW,
2064,Zn,scrap,ROW,EU27,
2064,Zn,scrap,ROW,CHN,
2064,Zn,scrap,ROW,ROW,
2064,Ni,concentrate,EU27,EU27,
2064,Ni,concentrate,EU27,CHN,
2064,Ni,concentrate,EU27,ROW,
2064,Ni,concentrate,CHN,EU27,
2064,Ni,concentrate,CHN,CHN,
2064,Ni,concentrate,CHN,ROW,
2064,Ni,concentrate,ROW,EU27,
2064,Ni,concentrate,ROW,CHN,
2064,Ni,concentrate,ROW,ROW,
2064,Ni,refined_metal,EU27,EU27,
2064,Ni,refined_metal,EU27,CHN,
2064,Ni,refined_metal,EU27,ROW,
2064,Ni,refined_metal,CHN,EU27,
2064,Ni,refined_metal,CHN,CHN,
2064,Ni,refined_metal,CHN,ROW,
2064,Ni,refined_metal,ROW,EU27,
2064,Ni,refined_metal,ROW,CHN,
2064,Ni,refined_metal,ROW,ROW,
2064,Ni,scrap,EU27,EU27,
2064,Ni,scrap,EU27,CHN,
2064,Ni,scrap,EU27,ROW,
2064,Ni,scrap,CHN,EU27,
2064,Ni,scrap,CHN,CHN,
2064,Ni,scrap,CHN,ROW,
2064,Ni,scrap,ROW,EU27,
2064,Ni,scrap,ROW,CHN,
2064,Ni,scrap,ROW,ROW,
2064,Sn,concentrate,EU27,EU27,
2064,Sn,concentrate,EU27,CHN,
2064,Sn,concentrate,EU27,ROW,
2064,Sn,concentrate,CHN,EU27,
2064,Sn,concentrate,CHN,CHN,
2064,Sn,concentrate,CHN,ROW,
2064,Sn,concentrate,ROW,EU27,
2064,Sn,concentrate,ROW,CHN,
2064,Sn,concentrate,ROW,ROW,
2064,Sn,refined_metal,EU27,EU27,
2064,Sn,refined_metal,EU27,CHN,
2064,Sn,refined_metal,EU27,ROW,
2064,Sn,refined_metal,CHN,EU27,
2064,Sn,refined_metal,CHN,CHN,
2064,Sn,refined_metal,CHN,ROW,
2064,Sn,refined_metal,ROW,EU27,
2064,Sn,refined_metal,ROW,CHN,
2064,Sn,refined_metal,ROW,ROW,
2064,Sn,scrap,EU27,EU27,
2064,Sn,scrap,EU27,CHN,
2064,Sn,scrap,EU27,ROW,
2064,Sn,scrap,CHN,EU27,
2064,Sn,scrap,CHN,CHN,
2064,Sn,scrap,CHN,ROW,
2064,Sn,scrap,ROW,EU27,
2064,Sn,scrap,ROW,CHN,
2064,Sn,scrap,ROW,ROW,
2065,Zn,concentrate,EU27,EU27,
2065,Zn,concentrate,EU27,CHN,
2065,Zn,concentrate,EU27,ROW,
2065,Zn,concentrate,CHN,EU27,
2065,Zn,concentrate,CHN,CHN,
2065,Zn,concentrate,CHN,ROW,
2065,Zn,concentrate,ROW,EU27,
2065,Zn,concentrate,ROW,CHN,
2065,Zn,concentrate,ROW,ROW,
2065,Zn,refined_metal,EU27,EU27,
2065,Zn,refined_metal,EU27,CHN,
2065,Zn,refined_metal,EU27,ROW,
2065,Zn,refined_metal,CHN,EU27,
2065,Zn,refined_metal,CHN,CHN,
2065,Zn,refined_metal,CHN,ROW,
2065,Zn,refined_metal,ROW,EU27,
2065,Zn,refined_metal,ROW,CHN,
2065,Zn,refined_metal,ROW,ROW,
2065,Zn,scrap,EU27,EU27,
2065,Zn,scrap,EU27,CHN,
2065,Zn,scrap,EU27,ROW,
2065,Zn,scrap,CHN,EU27,
2065,Zn,scrap,CHN,CHN,
2065,Zn,scrap,CHN,ROW,
2065,Zn,scrap,ROW,EU27,
2065,Zn,scrap,ROW,CHN,
2065,Zn,scrap,ROW,ROW,
2065,Ni,concentrate,EU27,EU27,
2065,Ni,concentrate,EU27,CHN,
2065,Ni,concentrate,EU27,ROW,
2065,Ni,concentrate,CHN,EU27,
2065,Ni,concentrate,CHN,CHN,
2065,Ni,concentrate,CHN,ROW,
2065,Ni,concentrate,ROW,EU27,
2065,Ni,concentrate,ROW,CHN,
2065,Ni,concentrate,ROW,ROW,
2065,Ni,refined_metal,EU27,EU27,
2065,Ni,refined_metal,EU27,CHN,
2065,Ni,refined_metal,EU27,ROW,
2065,Ni,refined_metal,CHN,EU27,
2065,Ni,refined_metal,CHN,CHN,
2065,Ni,refined_metal,CHN,ROW,
2065,Ni,refined_metal,ROW,EU27,
2065,Ni,refined_metal,ROW,CHN,
2065,Ni,refined_metal,ROW,ROW,
2065,Ni,scrap,EU27,EU27,
2065,Ni,scrap,EU27,CHN,
2065,Ni,scrap,EU27,ROW,
2065,Ni,scrap,CHN,EU27,
2065,Ni,scrap,CHN,CHN,
2065,Ni,scrap,CHN,ROW,
2065,Ni,scrap,ROW,EU27,
2065,Ni,scrap,ROW,CHN,
2065,Ni,scrap,ROW,ROW,
2065,Sn,concentrate,EU27,EU27,
2065,Sn,concentrate,EU27,CHN,
2065,Sn,concentrate,EU27,ROW,
2065,Sn,concentrate,CHN,EU27,
2065,Sn,concentrate,CHN,CHN,
2065,Sn,concentrate,CHN,ROW,
2065,Sn,concentrate,ROW,EU27,
2065,Sn,concentrate,ROW,CHN,
2065,Sn,concentrate,ROW,ROW,
2065,Sn,refined_metal,EU27,EU27,
2065,Sn,refined_metal,EU27,CHN,
2065,Sn,refined_metal,EU27,ROW,
2065,Sn,refined_metal,CHN,EU27,
2065,Sn,refined_metal,CHN,CHN,
2065,Sn,refined_metal,CHN,ROW,
2065,Sn,refined_metal,ROW,EU27,
2065,Sn,refined_metal,ROW,CHN,
2065,Sn,refined_metal,ROW,ROW,
2065,Sn,scrap,EU27,EU27,
2065,Sn,scrap,EU27,CHN,
2065,Sn,scrap,EU27,ROW,
2065,Sn,scrap,CHN,EU27,
2065,Sn,scrap,CHN,CHN,
2065,Sn,scrap,CHN,ROW,
2065,Sn,scrap,ROW,EU27,
2065,Sn,scrap,ROW,CHN,
2065,Sn,scrap,ROW,ROW,
2066,Zn,concentrate,EU27,EU27,
2066,Zn,concentrate,EU27,CHN,
2066,Zn,concentrate,EU27,ROW,
2066,Zn,concentrate,CHN,EU27,
2066,Zn,concentrate,CHN,CHN,
2066,Zn,concentrate,CHN,ROW,
2066,Zn,concentrate,ROW,EU27,
2066,Zn,concentrate,ROW,CHN,
2066,Zn,concentrate,ROW,ROW,
2066,Zn,refined_metal,EU27,EU27,
2066,Zn,refined_metal,EU27,CHN,
2066,Zn,refined_metal,EU27,ROW,
2066,Zn,refined_metal,CHN,EU27,
2066,Zn,refined_metal,CHN,CHN,
2066,Zn,refined_metal,CHN,ROW,
2066,Zn,refined_metal,ROW,EU27,
2066,Zn,refined_metal,ROW,CHN,
2066,Zn,refined_metal,ROW,ROW,
2066,Zn,scrap,EU27,EU27,
2066,Zn,scrap,EU27,CHN,
2066,Zn,scrap,EU27,ROW,
2066,Zn,scrap,CHN,EU27,
2066,Zn,scrap,CHN,CHN,
2066,Zn,scrap,CHN,ROW,
2066,Zn,scrap,ROW,EU27,
2066,Zn,scrap,ROW,CHN,
2066,Zn,scrap,ROW,ROW,
2066,Ni,concentrate,EU27,EU27,
2066,Ni,concentrate,EU27,CHN,
2066,Ni,concentrate,EU27,ROW,
2066,Ni,concentrate,CHN,EU27,
2066,Ni,concentrate,CHN,CHN,
2066,Ni,concentrate,CHN,ROW,
2066,Ni,concentrate,ROW,EU27,
2066,Ni,concentrate,ROW,CHN,
2066,Ni,concentrate,ROW,ROW,
2066,Ni,refined_metal,EU27,EU27,
2066,Ni,refined_metal,EU27,CHN,
2066,Ni,refined_metal,EU27,ROW,
2066,Ni,refined_metal,CHN,EU27,
2066,Ni,refined_metal,CHN,CHN,
2066,Ni,refined_metal,CHN,ROW,
2066,Ni,refined_metal,ROW,EU27,
2066,Ni,refined_metal,ROW,CHN,
2066,Ni,refined_metal,ROW,ROW,
2066,Ni,scrap,EU27,EU27,
2066,Ni,scrap,EU27,CHN,
2066,Ni,scrap,EU27,ROW,
2066,Ni,scrap,CHN,EU27,
2066,Ni,scrap,CHN,CHN,
2066,Ni,scrap,CHN,ROW,
2066,Ni,scrap,ROW,EU27,
2066,Ni,scrap,ROW,CHN,
2066,Ni,scrap,ROW,ROW,
2066,Sn,concentrate,EU27,EU27,
2066,Sn,concentrate,EU27,CHN,
2066,Sn,concentrate,EU27,ROW,
2066,Sn,concentrate,CHN,EU27,
2066,Sn,concentrate,CHN,CHN,
2066,Sn,concentrate,CHN,ROW,
2066,Sn,concentrate,ROW,EU27,
2066,Sn,concentrate,ROW,CHN,
2066,Sn,concentrate,ROW,ROW,
2066,Sn,refined_metal,EU27,EU27,
2066,Sn,refined_metal,EU27,CHN,
2066,Sn,refined_metal,EU27,ROW,
2066,Sn,refined_metal,CHN,EU27,
2066,Sn,refined_metal,CHN,CHN,
2066,Sn,refined_metal,CHN,ROW,
2066,Sn,refined_metal,ROW,EU27,
2066,Sn,refined_metal,ROW,CHN,
2066,Sn,refined_metal,ROW,ROW,
2066,Sn,scrap,EU27,EU27,
2066,Sn,scrap,EU27,CHN,
2066,Sn,scrap,EU27,ROW,
2066,Sn,scrap,CHN,EU27,
2066,Sn,scrap,CHN,CHN,
2066,Sn,scrap,CHN,ROW,
2066,Sn,scrap,ROW,EU27,
2066,Sn,scrap,ROW,CHN,
2066,Sn,scrap,ROW,ROW,
2067,Zn,concentrate,EU27,EU27,
2067,Zn,concentrate,EU27,CHN,
2067,Zn,concentrate,EU27,ROW,
2067,Zn,concentrate,CHN,EU27,
2067,Zn,concentrate,CHN,CHN,
2067,Zn,concentrate,CHN,ROW,
2067,Zn,concentrate,ROW,EU27,
2067,Zn,concentrate,ROW,CHN,
2067,Zn,concentrate,ROW,ROW,
2067,Zn,refined_metal,EU27,EU27,
2067,Zn,refined_metal,EU27,CHN,
2067,Zn,refined_metal,EU27,ROW,
2067,Zn,refined_metal,CHN,EU27,
2067,Zn,refined_metal,CHN,CHN,
2067,Zn,refined_metal,CHN,ROW,
2067,Zn,refined_metal,ROW,EU27,
2067,Zn,refined_metal,ROW,CHN,
2067,Zn,refined_metal,ROW,ROW,
2067,Zn,scrap,EU27,EU27,
2067,Zn,scrap,EU27,CHN,
2067,Zn,scrap,EU27,ROW,
2067,Zn,scrap,CHN,EU27,
2067,Zn,scrap,CHN,CHN,
2067,Zn,scrap,CHN,ROW,
2067,Zn,scrap,ROW,EU27,
2067,Zn,scrap,ROW,CHN,
2067,Zn,scrap,ROW,ROW,
2067,Ni,concentrate,EU27,EU27,
2067,Ni,concentrate,EU27,CHN,
2067,Ni,concentrate,EU27,ROW,
2067,Ni,concentrate,CHN,EU27,
2067,Ni,concentrate,CHN,CHN,
2067,Ni,concentrate,CHN,ROW,
2067,Ni,concentrate,ROW,EU27,
2067,Ni,concentrate,ROW,CHN,
2067,Ni,concentrate,ROW,ROW,
2067,Ni,refined_metal,EU27,EU27,
2067,Ni,refined_metal,EU27,CHN,
2067,Ni,refined_metal,EU27,ROW,
2067,Ni,refined_metal,CHN,EU27,
2067,Ni,refined_metal,CHN,CHN,
2067,Ni,refined_metal,CHN,ROW,
2067,Ni,refined_metal,ROW,EU27,
2067,Ni,refined_metal,ROW,CHN,
2067,Ni,refined_metal,ROW,ROW,
2067,Ni,scrap,EU27,EU27,
2067,Ni,scrap,EU27,CHN,
2067,Ni,scrap,EU27,ROW,
2067,Ni,scrap,CHN,EU27,
2067,Ni,scrap,CHN,CHN,
2067,Ni,scrap,CHN,ROW,
2067,Ni,scrap,ROW,EU27,
2067,Ni,scrap,ROW,CHN,
2067,Ni,scrap,ROW,ROW,
2067,Sn,concentrate,EU27,EU27,
2067,Sn,concentrate,EU27,CHN,
2067,Sn,concentrate,EU27,ROW,
2067,Sn,concentrate,CHN,EU27,
2067,Sn,concentrate,CHN,CHN,
2067,Sn,concentrate,CHN,ROW,
2067,Sn,concentrate,ROW,EU27,
2067,Sn,concentrate,ROW,CHN,
2067,Sn,concentrate,ROW,ROW,
2067,Sn,refined_metal,EU27,EU27,
2067,Sn,refined_metal,EU27,CHN,
2067,Sn,refined_metal,EU27,ROW,
2067,Sn,refined_metal,CHN,EU27,
2067,Sn,refined_metal,CHN,CHN,
2067,Sn,refined_metal,CHN,ROW,
2067,Sn,refined_metal,ROW,EU27,
2067,Sn,refined_metal,ROW,CHN,
2067,Sn,refined_metal,ROW,ROW,
2067,Sn,scrap,EU27,EU27,
2067,Sn,scrap,EU27,CHN,
2067,Sn,scrap,EU27,ROW,
2067,Sn,scrap,CHN,EU27,
2067,Sn,scrap,CHN,CHN,
2067,Sn,scrap,CHN,ROW,
2067,Sn,scrap,ROW,EU27,
2067,Sn,scrap,ROW,CHN,
2067,Sn,scrap,ROW,ROW,
2068,Zn,concentrate,EU27,EU27,
2068,Zn,concentrate,EU27,CHN,
2068,Zn,concentrate,EU27,ROW,
2068,Zn,concentrate,CHN,EU27,
2068,Zn,concentrate,CHN,CHN,
2068,Zn,concentrate,CHN,ROW,
2068,Zn,concentrate,ROW,EU27,
2068,Zn,concentrate,ROW,CHN,
2068,Zn,concentrate,ROW,ROW,
2068,Zn,refined_metal,EU27,EU27,
2068,Zn,refined_metal,EU27,CHN,
2068,Zn,refined_metal,EU27,ROW,
2068,Zn,refined_metal,CHN,EU27,
2068,Zn,refined_metal,CHN,CHN,
2068,Zn,refined_metal,CHN,ROW,
2068,Zn,refined_metal,ROW,EU27,
2068,Zn,refined_metal,ROW,CHN,
2068,Zn,refined_metal,ROW,ROW,
2068,Zn,scrap,EU27,EU27,
2068,Zn,scrap,EU27,CHN,
2068,Zn,scrap,EU27,ROW,
2068,Zn,scrap,CHN,EU27,
2068,Zn,scrap,CHN,CHN,
2068,Zn,scrap,CHN,ROW,
2068,Zn,scrap,ROW,EU27,
2068,Zn,scrap,ROW,CHN,
2068,Zn,scrap,ROW,ROW,
2068,Ni,concentrate,EU27,EU27,
2068,Ni,concentrate,EU27,CHN,
2068,Ni,concentrate,EU27,ROW,
2068,Ni,concentrate,CHN,EU27,
2068,Ni,concentrate,CHN,CHN,
2068,Ni,concentrate,CHN,ROW,
2068,Ni,concentrate,ROW,EU27,
2068,Ni,concentrate,ROW,CHN,
2068,Ni,concentrate,ROW,ROW,
2068,Ni,refined_metal,EU27,EU27,
2068,Ni,refined_metal,EU27,CHN,
2068,Ni,refined_metal,EU27,ROW,
2068,Ni,refined_metal,CHN,EU27,
2068,Ni,refined_metal,CHN,CHN,
2068,Ni,refined_metal,CHN,ROW,
2068,Ni,refined_metal,ROW,EU27,
2068,Ni,refined_metal,ROW,CHN,
2068,Ni,refined_metal,ROW,ROW,
2068,Ni,scrap,EU27,EU27,
2068,Ni,scrap,EU27,CHN,
2068,Ni,scrap,EU27,ROW,
2068,Ni,scrap,CHN,EU27,
2068,Ni,scrap,CHN,CHN,
2068,Ni,scrap,CHN,ROW,
2068,Ni,scrap,ROW,EU27,
2068,Ni,scrap,ROW,CHN,
2068,Ni,scrap,ROW,ROW,
2068,Sn,concentrate,EU27,EU27,
2068,Sn,concentrate,EU27,CHN,
2068,Sn,concentrate,EU27,ROW,
2068,Sn,concentrate,CHN,EU27,
2068,Sn,concentrate,CHN,CHN,
2068,Sn,concentrate,CHN,ROW,
2068,Sn,concentrate,ROW,EU27,
2068,Sn,concentrate,ROW,CHN,
2068,Sn,concentrate,ROW,ROW,
2068,Sn,refined_metal,EU27,EU27,
2068,Sn,refined_metal,EU27,CHN,
2068,Sn,refined_metal,EU27,ROW,
2068,Sn,refined_metal,CHN,EU27,
2068,Sn,refined_metal,CHN,CHN,
2068,Sn,refined_metal,CHN,ROW,
2068,Sn,refined_metal,ROW,EU27,
2068,Sn,refined_metal,ROW,CHN,
2068,Sn,refined_metal,ROW,ROW,
2068,Sn,scrap,EU27,EU27,
2068,Sn,scrap,EU27,CHN,
2068,Sn,scrap,EU27,ROW,
2068,Sn,scrap,CHN,EU27,
2068,Sn,scrap,CHN,CHN,
2068,Sn,scrap,CHN,ROW,
2068,Sn,scrap,ROW,EU27,
2068,Sn,scrap,ROW,CHN,
2068,Sn,scrap,ROW,ROW,
2069,Zn,concentrate,EU27,EU27,
2069,Zn,concentrate,EU27,CHN,
2069,Zn,concentrate,EU27,ROW,
2069,Zn,concentrate,CHN,EU27,
2069,Zn,concentrate,CHN,CHN,
2069,Zn,concentrate,CHN,ROW,
2069,Zn,concentrate,ROW,EU27,
2069,Zn,concentrate,ROW,CHN,
2069,Zn,concentrate,ROW,ROW,
2069,Zn,refined_metal,EU27,EU27,
2069,Zn,refined_metal,EU27,CHN,
2069,Zn,refined_metal,EU27,ROW,
2069,Zn,refined_metal,CHN,EU27,
2069,Zn,refined_metal,CHN,CHN,
2069,Zn,refined_metal,CHN,ROW,
2069,Zn,refined_metal,ROW,EU27,
2069,Zn,refined_metal,ROW,CHN,
2069,Zn,refined_metal,ROW,ROW,
2069,Zn,scrap,EU27,EU27,
2069,Zn,scrap,EU27,CHN,
2069,Zn,scrap,EU27,ROW,
2069,Zn,scrap,CHN,EU27,
2069,Zn,scrap,CHN,CHN,
2069,Zn,scrap,CHN,ROW,
2069,Zn,scrap,ROW,EU27,
2069,Zn,scrap,ROW,CHN,
2069,Zn,scrap,ROW,ROW,
2069,Ni,concentrate,EU27,EU27,
2069,Ni,concentrate,EU27,CHN,
2069,Ni,concentrate,EU27,ROW,
2069,Ni,concentrate,CHN,EU27,
2069,Ni,concentrate,CHN,CHN,
2069,Ni,concentrate,CHN,ROW,
2069,Ni,concentrate,ROW,EU27,
2069,Ni,concentrate,ROW,CHN,
2069,Ni,concentrate,ROW,ROW,
2069,Ni,refined_metal,EU27,EU27,
2069,Ni,refined_metal,EU27,CHN,
2069,Ni,refined_metal,EU27,ROW,
2069,Ni,refined_metal,CHN,EU27,
2069,Ni,refined_metal,CHN,CHN,
2069,Ni,refined_metal,CHN,ROW,
2069,Ni,refined_metal,ROW,EU27,
2069,Ni,refined_metal,ROW,CHN,
2069,Ni,refined_metal,ROW,ROW,
2069,Ni,scrap,EU27,EU27,
2069,Ni,scrap,EU27,CHN,
2069,Ni,scrap,EU27,ROW,
2069,Ni,scrap,CHN,EU27,
2069,Ni,scrap,CHN,CHN,
2069,Ni,scrap,CHN,ROW,
2069,Ni,scrap,ROW,EU27,
2069,Ni,scrap,ROW,CHN,
2069,Ni,scrap,ROW,ROW,
2069,Sn,concentrate,EU27,EU27,
2069,Sn,concentrate,EU27,CHN,
2069,Sn,concentrate,EU27,ROW,
2069,Sn,concentrate,CHN,EU27,
2069,Sn,concentrate,CHN,CHN,
2069,Sn,concentrate,CHN,ROW,
2069,Sn,concentrate,ROW,EU27,
2069,Sn,concentrate,ROW,CHN,
2069,Sn,concentrate,ROW,ROW,
2069,Sn,refined_metal,EU27,EU27,
2069,Sn,refined_metal,EU27,CHN,
2069,Sn,refined_metal,EU27,ROW,
2069,Sn,refined_metal,CHN,EU27,
2069,Sn,refined_metal,CHN,CHN,
2069,Sn,refined_metal,CHN,ROW,
2069,Sn,refined_metal,ROW,EU27,
2069,Sn,refined_metal,ROW,CHN,
2069,Sn,refined_metal,ROW,ROW,
2069,Sn,scrap,EU27,EU27,
2069,Sn,scrap,EU27,CHN,
2069,Sn,scrap,EU27,ROW,
2069,Sn,scrap,CHN,EU27,
2069,Sn,scrap,CHN,CHN,
2069,Sn,scrap,CHN,ROW,
2069,Sn,scrap,ROW,EU27,
2069,Sn,scrap,ROW,CHN,
2069,Sn,scrap,ROW,ROW,
2070,Zn,concentrate,EU27,EU27,
2070,Zn,concentrate,EU27,CHN,
2070,Zn,concentrate,EU27,ROW,
2070,Zn,concentrate,CHN,EU27,
2070,Zn,concentrate,CHN,CHN,
2070,Zn,concentrate,CHN,ROW,
2070,Zn,concentrate,ROW,EU27,
2070,Zn,concentrate,ROW,CHN,
2070,Zn,concentrate,ROW,ROW,
2070,Zn,refined_metal,EU27,EU27,
2070,Zn,refined_metal,EU27,CHN,
2070,Zn,refined_metal,EU27,ROW,
2070,Zn,refined_metal,CHN,EU27,
2070,Zn,refined_metal,CHN,CHN,
2070,Zn,refined_metal,CHN,ROW,
2070,Zn,refined_metal,ROW,EU27,
2070,Zn,refined_metal,ROW,CHN,
2070,Zn,refined_metal,ROW,ROW,
2070,Zn,scrap,EU27,EU27,
2070,Zn,scrap,EU27,CHN,
2070,Zn,scrap,EU27,ROW,
2070,Zn,scrap,CHN,EU27,
2070,Zn,scrap,CHN,CHN,
2070,Zn,scrap,CHN,ROW,
2070,Zn,scrap,ROW,EU27,
2070,Zn,scrap,ROW,CHN,
2070,Zn,scrap,ROW,ROW,
2070,Ni,concentrate,EU27,EU27,
2070,Ni,concentrate,EU27,CHN,
2070,Ni,concentrate,EU27,ROW,
2070,Ni,concentrate,CHN,EU27,
2070,Ni,concentrate,CHN,CHN,
2070,Ni,concentrate,CHN,ROW,
2070,Ni,concentrate,ROW,EU27,
2070,Ni,concentrate,ROW,CHN,
2070,Ni,concentrate,ROW,ROW,
2070,Ni,refined_metal,EU27,EU27,
2070,Ni,refined_metal,EU27,CHN,
2070,Ni,refined_metal,EU27,ROW,
2070,Ni,refined_metal,CHN,EU27,
2070,Ni,refined_metal,CHN,CHN,
2070,Ni,refined_metal,CHN,ROW,
2070,Ni,refined_metal,ROW,EU27,
2070,Ni,refined_metal,ROW,CHN,
2070,Ni,refined_metal,ROW,ROW,
2070,Ni,scrap,EU27,EU27,
2070,Ni,scrap,EU27,CHN,
2070,Ni,scrap,EU27,ROW,
2070,Ni,scrap,CHN,EU27,
2070,Ni,scrap,CHN,CHN,
2070,Ni,scrap,CHN,ROW,
2070,Ni,scrap,ROW,EU27,
2070,Ni,scrap,ROW,CHN,
2070,Ni,scrap,ROW,ROW,
2070,Sn,concentrate,EU27,EU27,
2070,Sn,concentrate,EU27,CHN,
2070,Sn,concentrate,EU27,ROW,
2070,Sn,concentrate,CHN,EU27,
2070,Sn,concentrate,CHN,CHN,
2070,Sn,concentrate,CHN,ROW,
2070,Sn,concentrate,ROW,EU27,
2070,Sn,concentrate,ROW,CHN,
2070,Sn,concentrate,ROW,ROW,
2070,Sn,refined_metal,EU27,EU27,
2070,Sn,refined_metal,EU27,CHN,
2070,Sn,refined_metal,EU27,ROW,
2070,Sn,refined_metal,CHN,EU27,
2070,Sn,refined_metal,CHN,CHN,
2070,Sn,refined_metal,CHN,ROW,
2070,Sn,refined_metal,ROW,EU27,
2070,Sn,refined_metal,ROW,CHN,
2070,Sn,refined_metal,ROW,ROW,
2070,Sn,scrap,EU27,EU27,
2070,Sn,scrap,EU27,CHN,
2070,Sn,scrap,EU27,ROW,
2070,Sn,scrap,CHN,EU27,
2070,Sn,scrap,CHN,CHN,
2070,Sn,scrap,CHN,ROW,
2070,Sn,scrap,ROW,EU27,
2070,Sn,scrap,ROW,CHN,
2070,Sn,scrap,ROW,ROW,
2071,Zn,concentrate,EU27,EU27,
2071,Zn,concentrate,EU27,CHN,
2071,Zn,concentrate,EU27,ROW,
2071,Zn,concentrate,CHN,EU27,
2071,Zn,concentrate,CHN,CHN,
2071,Zn,concentrate,CHN,ROW,
2071,Zn,concentrate,ROW,EU27,
2071,Zn,concentrate,ROW,CHN,
2071,Zn,concentrate,ROW,ROW,
2071,Zn,refined_metal,EU27,EU27,
2071,Zn,refined_metal,EU27,CHN,
2071,Zn,refined_metal,EU27,ROW,
2071,Zn,refined_metal,CHN,EU27,
2071,Zn,refined_metal,CHN,CHN,
2071,Zn,refined_metal,CHN,ROW,
2071,Zn,refined_metal,ROW,EU27,
2071,Zn,refined_metal,ROW,CHN,
2071,Zn,refined_metal,ROW,ROW,
2071,Zn,scrap,EU27,EU27,
2071,Zn,scrap,EU27,CHN,
2071,Zn,scrap,EU27,ROW,
2071,Zn,scrap,CHN,EU27,
2071,Zn,scrap,CHN,CHN,
2071,Zn,scrap,CHN,ROW,
2071,Zn,scrap,ROW,EU27,
2071,Zn,scrap,ROW,CHN,
2071,Zn,scrap,ROW,ROW,
2071,Ni,concentrate,EU27,EU27,
2071,Ni,concentrate,EU27,CHN,
2071,Ni,concentrate,EU27,ROW,
2071,Ni,concentrate,CHN,EU27,
2071,Ni,concentrate,CHN,CHN,
2071,Ni,concentrate,CHN,ROW,
2071,Ni,concentrate,ROW,EU27,
2071,Ni,concentrate,ROW,CHN,
2071,Ni,concentrate,ROW,ROW,
2071,Ni,refined_metal,EU27,EU27,
2071,Ni,refined_metal,EU27,CHN,
2071,Ni,refined_metal,EU27,ROW,
2071,Ni,refined_metal,CHN,EU27,
2071,Ni,refined_metal,CHN,CHN,
2071,Ni,refined_metal,CHN,ROW,
2071,Ni,refined_metal,ROW,EU27,
2071,Ni,refined_metal,ROW,CHN,
2071,Ni,refined_metal,ROW,ROW,
2071,Ni,scrap,EU27,EU27,
2071,Ni,scrap,EU27,CHN,
2071,Ni,scrap,EU27,ROW,
2071,Ni,scrap,CHN,EU27,
2071,Ni,scrap,CHN,CHN,
2071,Ni,scrap,CHN,ROW,
2071,Ni,scrap,ROW,EU27,
2071,Ni,scrap,ROW,CHN,
2071,Ni,scrap,ROW,ROW,
2071,Sn,concentrate,EU27,EU27,
2071,Sn,concentrate,EU27,CHN,
2071,Sn,concentrate,EU27,ROW,
2071,Sn,concentrate,CHN,EU27,
2071,Sn,concentrate,CHN,CHN,
2071,Sn,concentrate,CHN,ROW,
2071,Sn,concentrate,ROW,EU27,
2071,Sn,concentrate,ROW,CHN,
