t,m,c,o,d,value
2086,Sn,scrap,ROW,EU27,0.3058311548155801
2086,Sn,scrap,ROW,ROW,0.6877527634906253
2086,Zn,concentrate,CHN,CHN,0.0
2086,Zn,concentrate,CHN,EU27,0.0449565582127373
2086,Zn,concentrate,CHN,ROW,0.9550434417872626
2086,Zn,concentrate,EU27,CHN,0.002868473980986
2086,Zn,concentrate,EU27,EU27,0.8179218039373856
2086,Zn,concentrate,EU27,ROW,0.1792097220816284
2086,Zn,concentrate,ROW,CHN,0.3998828524928574
2086,Zn,concentrate,ROW,EU27,0.2201734074485398
2086,Zn,concentrate,ROW,ROW,0.3799437400586027
2086,Zn,refined_metal,CHN,CHN,0.0
2086,Zn,refined_metal,CHN,EU27,0.0179787161524505
2086,Zn,refined_metal,CHN,ROW,0.9820212838475496
2086,Zn,refined_metal,EU27,CHN,0.0053391454494938
2086,Zn,refined_metal,EU27,EU27,0.684812561317299
2086,Zn,refined_metal,EU27,ROW,0.3098482932332072
2086,Zn,refined_metal,ROW,CHN,0.13198767903899
2086,Zn,refined_metal,ROW,EU27,0.0867204830131791
2086,Zn,refined_metal,ROW,ROW,0.7812918379478309
2086,Zn,scrap,CHN,CHN,0.0
2086,Zn,scrap,CHN,EU27,0.0009319914701686
2086,Zn,scrap,CHN,ROW,0.9990680085298316
2086,Zn,scrap,EU27,CHN,1.2458267057626303e-06
2086,Zn,scrap,EU27,EU27,0.7315934033475929
2086,Zn,scrap,EU27,ROW,0.2684053508257012
2086,Zn,scrap,ROW,CHN,0.0590969615508527
2086,Zn,scrap,ROW,EU27,0.1547936449067952
2086,Zn,scrap,ROW,ROW,0.7861093935423521
2087,Ni,concentrate,CHN,CHN,0.0
2087,Ni,concentrate,CHN,EU27,0.0001550547073651
2087,Ni,concentrate,CHN,ROW,0.9998449452926348
2087,Ni,concentrate,EU27,CHN,0.7102881434912228
2087,Ni,concentrate,EU27,EU27,0.0189285802787236
2087,Ni,concentrate,EU27,ROW,0.2707832762300535
2087,Ni,concentrate,ROW,CHN,0.5613420413623663
2087,Ni,concentrate,ROW,EU27,0.0831175552036698
2087,Ni,concentrate,ROW,ROW,0.3555404034339638
2087,Ni,refined_metal,CHN,CHN,0.0
2087,Ni,refined_metal,CHN,EU27,0.1072403349784696
2087,Ni,refined_metal,CHN,ROW,0.8927596650215305
2087,Ni,refined_metal,EU27,CHN,0.0760592087984161
2087,Ni,refined_metal,EU27,EU27,0.6080797265105355
2087,Ni,refined_metal,EU27,ROW,0.3158610646910482
2087,Ni,refined_metal,ROW,CHN,0.3822710933256303
2087,Ni,refined_metal,ROW,EU27,0.2081347783662218
2087,Ni,refined_metal,ROW,ROW,0.4095941283081478
2087,Ni,scrap,CHN,CHN,0.0
2087,Ni,scrap,CHN,EU27,0.0018930756094466
2087,Ni,scrap,CHN,ROW,0.9981069243905534
2087,Ni,scrap,EU27,CHN,1.4549126588909948e-05
2087,Ni,scrap,EU27,EU27,0.5263503152028316
2087,Ni,scrap,EU27,ROW,0.4736351356705794
2087,Ni,scrap,ROW,CHN,0.0167796129014816
2087,Ni,scrap,ROW,EU27,0.1430408377823348
2087,Ni,scrap,ROW,ROW,0.8401795493161835
2087,Sn,concentrate,CHN,CHN,0.0
2087,Sn,concentrate,CHN,EU27,0.0004900171025576
2087,Sn,concentrate,CHN,ROW,0.9995099828974424
2087,Sn,concentrate,EU27,CHN,0.0132634342816005
2087,Sn,concentrate,EU27,EU27,0.1177108174936125
2087,Sn,concentrate,EU27,ROW,0.869025748224787
2087,Sn,concentrate,ROW,CHN,0.7198121857664451
2087,Sn,concentrate,ROW,EU27,0.0045644194003885
2087,Sn,concentrate,ROW,ROW,0.2756233948331664
2087,Sn,refined_metal,CHN,CHN,0.0
2087,Sn,refined_metal,CHN,EU27,0.1269214378918029
2087,Sn,refined_metal,CHN,ROW,0.873078562108197
2087,Sn,refined_metal,EU27,CHN,0.0019308422827321
2087,Sn,refined_metal,EU27,EU27,0.76094453613886
2087,Sn,refined_metal,EU27,ROW,0.2371246215784078
2087,Sn,refined_metal,ROW,CHN,0.1390520498122988
2087,Sn,refined_metal,ROW,EU27,0.2305191388863352
2087,Sn,refined_metal,ROW,ROW,0.630428811301366
2087,Sn,scrap,CHN,CHN,0.0
2087,Sn,scrap,CHN,EU27,0.4720886573663708
2087,Sn,scrap,CHN,ROW,0.5279113426336293
2087,Sn,scrap,EU27,CHN,1.5788467682462255e-05
2087,Sn,scrap,EU27,EU27,0.9365753347372956
2087,Sn,scrap,EU27,ROW,0.0634088767950218
2087,Sn,scrap,ROW,CHN,0.0064160816937945
2087,Sn,scrap,ROW,EU27,0.3058311548155801
2087,Sn,scrap,ROW,ROW,0.6877527634906253
2087,Zn,concentrate,CHN,CHN,0.0
2087,Zn,concentrate,CHN,EU27,0.0449565582127373
2087,Zn,concentrate,CHN,ROW,0.9550434417872626
2087,Zn,concentrate,EU27,CHN,0.002868473980986
2087,Zn,concentrate,EU27,EU27,0.8179218039373856
2087,Zn,concentrate,EU27,ROW,0.1792097220816284
2087,Zn,concentrate,ROW,CHN,0.3998828524928574
2087,Zn,concentrate,ROW,EU27,0.2201734074485398
2087,Zn,concentrate,ROW,ROW,0.3799437400586027
2087,Zn,refined_metal,CHN,CHN,0.0
2087,Zn,refined_metal,CHN,EU27,0.0179787161524505
2087,Zn,refined_metal,CHN,ROW,0.9820212838475496
2087,Zn,refined_metal,EU27,CHN,0.0053391454494938
2087,Zn,refined_metal,EU27,EU27,0.684812561317299
2087,Zn,refined_metal,EU27,ROW,0.3098482932332072
2087,Zn,refined_metal,ROW,CHN,0.13198767903899
2087,Zn,refined_metal,ROW,EU27,0.0867204830131791
2087,Zn,refined_metal,ROW,ROW,0.7812918379478309
2087,Zn,scrap,CHN,CHN,0.0
2087,Zn,scrap,CHN,EU27,0.0009319914701686
2087,Zn,scrap,CHN,ROW,0.9990680085298316
2087,Zn,scrap,EU27,CHN,1.2458267057626303e-06
2087,Zn,scrap,EU27,EU27,0.7315934033475929
2087,Zn,scrap,EU27,ROW,0.2684053508257012
2087,Zn,scrap,ROW,CHN,0.0590969615508527
2087,Zn,scrap,ROW,EU27,0.1547936449067952
2087,Zn,scrap,ROW,ROW,0.7861093935423521
2088,Ni,concentrate,CHN,CHN,0.0
2088,Ni,concentrate,CHN,EU27,0.0001550547073651
2088,Ni,concentrate,CHN,ROW,0.9998449452926348
2088,Ni,concentrate,EU27,CHN,0.7102881434912228
2088,Ni,concentrate,EU27,EU27,0.0189285802787236
2088,Ni,concentrate,EU27,ROW,0.2707832762300535
2088,Ni,concentrate,ROW,CHN,0.5613420413623663
2088,Ni,concentrate,ROW,EU27,0.0831175552036698
2088,Ni,concentrate,ROW,ROW,0.3555404034339638
2088,Ni,refined_metal,CHN,CHN,0.0
2088,Ni,refined_metal,CHN,EU27,0.1072403349784696
2088,Ni,refined_metal,CHN,ROW,0.8927596650215305
2088,Ni,refined_metal,EU27,CHN,0.0760592087984161
2088,Ni,refined_metal,EU27,EU27,0.6080797265105355
2088,Ni,refined_metal,EU27,ROW,0.3158610646910482
2088,Ni,refined_metal,ROW,CHN,0.3822710933256303
2088,Ni,refined_metal,ROW,EU27,0.2081347783662218
2088,Ni,refined_metal,ROW,ROW,0.4095941283081478
2088,Ni,scrap,CHN,CHN,0.0
2088,Ni,scrap,CHN,EU27,0.0018930756094466
2088,Ni,scrap,CHN,ROW,0.9981069243905534
2088,Ni,scrap,EU27,CHN,1.4549126588909948e-05
2088,Ni,scrap,EU27,EU27,0.5263503152028316
2088,Ni,scrap,EU27,ROW,0.4736351356705794
2088,Ni,scrap,ROW,CHN,0.0167796129014816
2088,Ni,scrap,ROW,EU27,0.1430408377823348
2088,Ni,scrap,ROW,ROW,0.8401795493161835
2088,Sn,concentrate,CHN,CHN,0.0
2088,Sn,concentrate,CHN,EU27,0.0004900171025576
2088,Sn,concentrate,CHN,ROW,0.9995099828974424
2088,Sn,concentrate,EU27,CHN,0.0132634342816005
2088,Sn,concentrate,EU27,EU27,0.1177108174936125
2088,Sn,concentrate,EU27,ROW,0.869025748224787
2088,Sn,concentrate,ROW,CHN,0.7198121857664451
2088,Sn,concentrate,ROW,EU27,0.0045644194003885
2088,Sn,concentrate,ROW,ROW,0.2756233948331664
2088,Sn,refined_metal,CHN,CHN,0.0
2088,Sn,refined_metal,CHN,EU27,0.1269214378918029
2088,Sn,refined_metal,CHN,ROW,0.873078562108197
2088,Sn,refined_metal,EU27,CHN,0.0019308422827321
2088,Sn,refined_metal,EU27,EU27,0.76094453613886
2088,Sn,refined_metal,EU27,ROW,0.2371246215784078
2088,Sn,refined_metal,ROW,CHN,0.1390520498122988
2088,Sn,refined_metal,ROW,EU27,0.2305191388863352
2088,Sn,refined_metal,ROW,ROW,0.630428811301366
2088,Sn,scrap,CHN,CHN,0.0
2088,Sn,scrap,CHN,EU27,0.4720886573663708
2088,Sn,scrap,CHN,ROW,0.5279113426336293
2088,Sn,scrap,EU27,CHN,1.5788467682462255e-05
2088,Sn,scrap,EU27,EU27,0.9365753347372956
2088,Sn,scrap,EU27,ROW,0.0634088767950218
2088,Sn,scrap,ROW,CHN,0.0064160816937945
2088,Sn,scrap,ROW,EU27,0.3058311548155801
2088,Sn,scrap,ROW,ROW,0.6877527634906253
2088,Zn,concentrate,CHN,CHN,0.0
2088,Zn,concentrate,CHN,EU27,0.0449565582127373
2088,Zn,concentrate,CHN,ROW,0.9550434417872626
2088,Zn,concentrate,EU27,CHN,0.002868473980986
2088,Zn,concentrate,EU27,EU27,0.8179218039373856
2088,Zn,concentrate,EU27,ROW,0.1792097220816284
2088,Zn,concentrate,ROW,CHN,0.3998828524928574
2088,Zn,concentrate,ROW,EU27,0.2201734074485398
2088,Zn,concentrate,ROW,ROW,0.3799437400586027
2088,Zn,refined_metal,CHN,CHN,0.0
2088,Zn,refined_metal,CHN,EU27,0.0179787161524505
2088,Zn,refined_metal,CHN,ROW,0.9820212838475496
2088,Zn,refined_metal,EU27,CHN,0.0053391454494938
2088,Zn,refined_metal,EU27,EU27,0.684812561317299
2088,Zn,refined_metal,EU27,ROW,0.3098482932332072
2088,Zn,refined_metal,ROW,CHN,0.13198767903899
2088,Zn,refined_metal,ROW,EU27,0.0867204830131791
2088,Zn,refined_metal,ROW,ROW,0.7812918379478309
2088,Zn,scrap,CHN,CHN,0.0
2088,Zn,scrap,CHN,EU27,0.0009319914701686
2088,Zn,scrap,CHN,ROW,0.9990680085298316
2088,Zn,scrap,EU27,CHN,1.2458267057626303e-06
2088,Zn,scrap,EU27,EU27,0.7315934033475929
2088,Zn,scrap,EU27,ROW,0.2684053508257012
2088,Zn,scrap,ROW,CHN,0.0590969615508527
2088,Zn,scrap,ROW,EU27,0.1547936449067952
2088,Zn,scrap,ROW,ROW,0.7861093935423521
2089,Ni,concentrate,CHN,CHN,0.0
2089,Ni,concentrate,CHN,EU27,0.0001550547073651
2089,Ni,concentrate,CHN,ROW,0.9998449452926348
2089,Ni,concentrate,EU27,CHN,0.7102881434912228
2089,Ni,concentrate,EU27,EU27,0.0189285802787236
2089,Ni,concentrate,EU27,ROW,0.2707832762300535
2089,Ni,concentrate,ROW,CHN,0.5613420413623663
2089,Ni,concentrate,ROW,EU27,0.0831175552036698
2089,Ni,concentrate,ROW,ROW,0.3555404034339638
2089,Ni,refined_metal,CHN,CHN,0.0
2089,Ni,refined_metal,CHN,EU27,0.1072403349784696
2089,Ni,refined_metal,CHN,ROW,0.8927596650215305
2089,Ni,refined_metal,EU27,CHN,0.0760592087984161
2089,Ni,refined_metal,EU27,EU27,0.6080797265105355
2089,Ni,refined_metal,EU27,ROW,0.3158610646910482
2089,Ni,refined_metal,ROW,CHN,0.3822710933256303
2089,Ni,refined_metal,ROW,EU27,0.2081347783662218
2089,Ni,refined_metal,ROW,ROW,0.4095941283081478
2089,Ni,scrap,CHN,CHN,0.0
2089,Ni,scrap,CHN,EU27,0.0018930756094466
2089,Ni,scrap,CHN,ROW,0.9981069243905534
2089,Ni,scrap,EU27,CHN,1.4549126588909948e-05
2089,Ni,scrap,EU27,EU27,0.5263503152028316
2089,Ni,scrap,EU27,ROW,0.4736351356705794
2089,Ni,scrap,ROW,CHN,0.0167796129014816
2089,Ni,scrap,ROW,EU27,0.1430408377823348
2089,Ni,scrap,ROW,ROW,0.8401795493161835
2089,Sn,concentrate,CHN,CHN,0.0
2089,Sn,concentrate,CHN,EU27,0.0004900171025576
2089,Sn,concentrate,CHN,ROW,0.9995099828974424
2089,Sn,concentrate,EU27,CHN,0.0132634342816005
2089,Sn,concentrate,EU27,EU27,0.1177108174936125
2089,Sn,concentrate,EU27,ROW,0.869025748224787
2089,Sn,concentrate,ROW,CHN,0.7198121857664451
2089,Sn,concentrate,ROW,EU27,0.0045644194003885
2089,Sn,concentrate,ROW,ROW,0.2756233948331664
2089,Sn,refined_metal,CHN,CHN,0.0
2089,Sn,refined_metal,CHN,EU27,0.1269214378918029
2089,Sn,refined_metal,CHN,ROW,0.873078562108197
2089,Sn,refined_metal,EU27,CHN,0.0019308422827321
2089,Sn,refined_metal,EU27,EU27,0.76094453613886
2089,Sn,refined_metal,EU27,ROW,0.2371246215784078
2089,Sn,refined_metal,ROW,CHN,0.1390520498122988
2089,Sn,refined_metal,ROW,EU27,0.2305191388863352
2089,Sn,refined_metal,ROW,ROW,0.630428811301366
2089,Sn,scrap,CHN,CHN,0.0
2089,Sn,scrap,CHN,EU27,0.4720886573663708
2089,Sn,scrap,CHN,ROW,0.5279113426336293
2089,Sn,scrap,EU27,CHN,1.5788467682462255e-05
2089,Sn,scrap,EU27,EU27,0.9365753347372956
2089,Sn,scrap,EU27,ROW,0.0634088767950218
2089,Sn,scrap,ROW,CHN,0.0064160816937945
2089,Sn,scrap,ROW,EU27,0.3058311548155801
2089,Sn,scrap,ROW,ROW,0.6877527634906253
2089,Zn,concentrate,CHN,CHN,0.0
2089,Zn,concentrate,CHN,EU27,0.0449565582127373
2089,Zn,concentrate,CHN,ROW,0.9550434417872626
2089,Zn,concentrate,EU27,CHN,0.002868473980986
2089,Zn,concentrate,EU27,EU27,0.8179218039373856
2089,Zn,concentrate,EU27,ROW,0.1792097220816284
2089,Zn,concentrate,ROW,CHN,0.3998828524928574
2089,Zn,concentrate,ROW,EU27,0.2201734074485398
2089,Zn,concentrate,ROW,ROW,0.3799437400586027
2089,Zn,refined_metal,CHN,CHN,0.0
2089,Zn,refined_metal,CHN,EU27,0.0179787161524505
2089,Zn,refined_metal,CHN,ROW,0.9820212838475496
2089,Zn,refined_metal,EU27,CHN,0.0053391454494938
2089,Zn,refined_metal,EU27,EU27,0.684812561317299
2089,Zn,refined_metal,EU27,ROW,0.3098482932332072
2089,Zn,refined_metal,ROW,CHN,0.13198767903899
2089,Zn,refined_metal,ROW,EU27,0.0867204830131791
2089,Zn,refined_metal,ROW,ROW,0.7812918379478309
2089,Zn,scrap,CHN,CHN,0.0
2089,Zn,scrap,CHN,EU27,0.0009319914701686
2089,Zn,scrap,CHN,ROW,0.9990680085298316
2089,Zn,scrap,EU27,CHN,1.2458267057626303e-06
2089,Zn,scrap,EU27,EU27,0.7315934033475929
2089,Zn,scrap,EU27,ROW,0.2684053508257012
2089,Zn,scrap,ROW,CHN,0.0590969615508527
2089,Zn,scrap,ROW,EU27,0.1547936449067952
2089,Zn,scrap,ROW,ROW,0.7861093935423521
2090,Ni,concentrate,CHN,CHN,0.0
2090,Ni,concentrate,CHN,EU27,0.0001550547073651
2090,Ni,concentrate,CHN,ROW,0.9998449452926348
2090,Ni,concentrate,EU27,CHN,0.7102881434912228
2090,Ni,concentrate,EU27,EU27,0.0189285802787236
2090,Ni,concentrate,EU27,ROW,0.2707832762300535
2090,Ni,concentrate,ROW,CHN,0.5613420413623663
2090,Ni,concentrate,ROW,EU27,0.0831175552036698
2090,Ni,concentrate,ROW,ROW,0.3555404034339638
2090,Ni,refined_metal,CHN,CHN,0.0
2090,Ni,refined_metal,CHN,EU27,0.1072403349784696
2090,Ni,refined_metal,CHN,ROW,0.8927596650215305
2090,Ni,refined_metal,EU27,CHN,0.0760592087984161
2090,Ni,refined_metal,EU27,EU27,0.6080797265105355
2090,Ni,refined_metal,EU27,ROW,0.3158610646910482
2090,Ni,refined_metal,ROW,CHN,0.3822710933256303
2090,Ni,refined_metal,ROW,EU27,0.2081347783662218
2090,Ni,refined_metal,ROW,ROW,0.4095941283081478
2090,Ni,scrap,CHN,CHN,0.0
2090,Ni,scrap,CHN,EU27,0.0018930756094466
2090,Ni,scrap,CHN,ROW,0.9981069243905534
2090,Ni,scrap,EU27,CHN,1.4549126588909948e-05
2090,Ni,scrap,EU27,EU27,0.5263503152028316
2090,Ni,scrap,EU27,ROW,0.4736351356705794
2090,Ni,scrap,ROW,CHN,0.0167796129014816
2090,Ni,scrap,ROW,EU27,0.1430408377823348
2090,Ni,scrap,ROW,ROW,0.8401795493161835
2090,Sn,concentrate,CHN,CHN,0.0
2090,Sn,concentrate,CHN,EU27,0.0004900171025576
2090,Sn,concentrate,CHN,ROW,0.9995099828974424
2090,Sn,concentrate,EU27,CHN,0.0132634342816005
2090,Sn,concentrate,EU27,EU27,0.1177108174936125
2090,Sn,concentrate,EU27,ROW,0.869025748224787
2090,Sn,concentrate,ROW,CHN,0.7198121857664451
2090,Sn,concentrate,ROW,EU27,0.0045644194003885
2090,Sn,concentrate,ROW,ROW,0.2756233948331664
2090,Sn,refined_metal,CHN,CHN,0.0
2090,Sn,refined_metal,CHN,EU27,0.1269214378918029
2090,Sn,refined_metal,CHN,ROW,0.873078562108197
2090,Sn,refined_metal,EU27,CHN,0.0019308422827321
2090,Sn,refined_metal,EU27,EU27,0.76094453613886
2090,Sn,refined_metal,EU27,ROW,0.2371246215784078
2090,Sn,refined_metal,ROW,CHN,0.1390520498122988
2090,Sn,refined_metal,ROW,EU27,0.2305191388863352
2090,Sn,refined_metal,ROW,ROW,0.630428811301366
2090,Sn,scrap,CHN,CHN,0.0
2090,Sn,scrap,CHN,EU27,0.4720886573663708
2090,Sn,scrap,CHN,ROW,0.5279113426336293
2090,Sn,scrap,EU27,CHN,1.5788467682462255e-05
2090,Sn,scrap,EU27,EU27,0.9365753347372956
2090,Sn,scrap,EU27,ROW,0.0634088767950218
2090,Sn,scrap,ROW,CHN,0.0064160816937945
2090,Sn,scrap,ROW,EU27,0.3058311548155801
2090,Sn,scrap,ROW,ROW,0.6877527634906253
2090,Zn,concentrate,CHN,CHN,0.0
2090,Zn,concentrate,CHN,EU27,0.0449565582127373
2090,Zn,concentrate,CHN,ROW,0.9550434417872626
2090,Zn,concentrate,EU27,CHN,0.002868473980986
2090,Zn,concentrate,EU27,EU27,0.8179218039373856
2090,Zn,concentrate,EU27,ROW,0.1792097220816284
2090,Zn,concentrate,ROW,CHN,0.3998828524928574
2090,Zn,concentrate,ROW,EU27,0.2201734074485398
2090,Zn,concentrate,ROW,ROW,0.3799437400586027
2090,Zn,refined_metal,CHN,CHN,0.0
2090,Zn,refined_metal,CHN,EU27,0.0179787161524505
2090,Zn,refined_metal,CHN,ROW,0.9820212838475496
2090,Zn,refined_metal,EU27,CHN,0.0053391454494938
2090,Zn,refined_metal,EU27,EU27,0.684812561317299
2090,Zn,refined_metal,EU27,ROW,0.3098482932332072
2090,Zn,refined_metal,ROW,CHN,0.13198767903899
2090,Zn,refined_metal,ROW,EU27,0.0867204830131791
2090,Zn,refined_metal,ROW,ROW,0.7812918379478309
2090,Zn,scrap,CHN,CHN,0.0
2090,Zn,scrap,CHN,EU27,0.0009319914701686
2090,Zn,scrap,CHN,ROW,0.9990680085298316
2090,Zn,scrap,EU27,CHN,1.2458267057626303e-06
2090,Zn,scrap,EU27,EU27,0.7315934033475929
2090,Zn,scrap,EU27,ROW,0.2684053508257012
2090,Zn,scrap,ROW,CHN,0.0590969615508527
2090,Zn,scrap,ROW,EU27,0.1547936449067952
2090,Zn,scrap,ROW,ROW,0.7861093935423521
2091,Ni,concentrate,CHN,CHN,0.0
2091,Ni,concentrate,CHN,EU27,0.0001550547073651
2091,Ni,concentrate,CHN,ROW,0.9998449452926348
2091,Ni,concentrate,EU27,CHN,0.7102881434912228
2091,Ni,concentrate,EU27,EU27,0.0189285802787236
2091,Ni,concentrate,EU27,ROW,0.2707832762300535
2091,Ni,concentrate,ROW,CHN,0.5613420413623663
2091,Ni,concentrate,ROW,EU27,0.0831175552036698
2091,Ni,concentrate,ROW,ROW,0.3555404034339638
2091,Ni,refined_metal,CHN,CHN,0.0
2091,Ni,refined_metal,CHN,EU27,0.1072403349784696
2091,Ni,refined_metal,CHN,ROW,0.8927596650215305
2091,Ni,refined_metal,EU27,CHN,0.0760592087984161
2091,Ni,refined_metal,EU27,EU27,0.6080797265105355
2091,Ni,refined_metal,EU27,ROW,0.3158610646910482
2091,Ni,refined_metal,ROW,CHN,0.3822710933256303
2091,Ni,refined_metal,ROW,EU27,0.2081347783662218
2091,Ni,refined_metal,ROW,ROW,0.4095941283081478
2091,Ni,scrap,CHN,CHN,0.0
2091,Ni,scrap,CHN,EU27,0.0018930756094466
2091,Ni,scrap,CHN,ROW,0.9981069243905534
2091,Ni,scrap,EU27,CHN,1.4549126588909948e-05
2091,Ni,scrap,EU27,EU27,0.5263503152028316
2091,Ni,scrap,EU27,ROW,0.4736351356705794
2091,Ni,scrap,ROW,CHN,0.0167796129014816
2091,Ni,scrap,ROW,EU27,0.1430408377823348
2091,Ni,scrap,ROW,ROW,0.8401795493161835
2091,Sn,concentrate,CHN,CHN,0.0
2091,Sn,concentrate,CHN,EU27,0.0004900171025576
2091,Sn,concentrate,CHN,ROW,0.9995099828974424
2091,Sn,concentrate,EU27,CHN,0.0132634342816005
2091,Sn,concentrate,EU27,EU27,0.1177108174936125
2091,Sn,concentrate,EU27,ROW,0.869025748224787
2091,Sn,concentrate,ROW,CHN,0.7198121857664451
2091,Sn,concentrate,ROW,EU27,0.0045644194003885
2091,Sn,concentrate,ROW,ROW,0.2756233948331664
2091,Sn,refined_metal,CHN,CHN,0.0
2091,Sn,refined_metal,CHN,EU27,0.1269214378918029
2091,Sn,refined_metal,CHN,ROW,0.873078562108197
2091,Sn,refined_metal,EU27,CHN,0.0019308422827321
2091,Sn,refined_metal,EU27,EU27,0.76094453613886
2091,Sn,refined_metal,EU27,ROW,0.2371246215784078
2091,Sn,refined_metal,ROW,CHN,0.1390520498122988
2091,Sn,refined_metal,ROW,EU27,0.2305191388863352
2091,Sn,refined_metal,ROW,ROW,0.630428811301366
2091,Sn,scrap,CHN,CHN,0.0
2091,Sn,scrap,CHN,EU27,0.4720886573663708
2091,Sn,scrap,CHN,ROW,0.5279113426336293
2091,Sn,scrap,EU27,CHN,1.5788467682462255e-05
2091,Sn,scrap,EU27,EU27,0.9365753347372956
2091,Sn,scrap,EU27,ROW,0.0634088767950218
2091,Sn,scrap,ROW,CHN,0.0064160816937945
2091,Sn,scrap,ROW,EU27,0.3058311548155801
2091,Sn,scrap,ROW,ROW,0.6877527634906253
2091,Zn,concentrate,CHN,CHN,0.0
2091,Zn,concentrate,CHN,EU27,0.0449565582127373
2091,Zn,concentrate,CHN,ROW,0.9550434417872626
2091,Zn,concentrate,EU27,CHN,0.002868473980986
2091,Zn,concentrate,EU27,EU27,0.8179218039373856
2091,Zn,concentrate,EU27,ROW,0.1792097220816284
2091,Zn,concentrate,ROW,CHN,0.3998828524928574
2091,Zn,concentrate,ROW,EU27,0.2201734074485398
2091,Zn,concentrate,ROW,ROW,0.3799437400586027
2091,Zn,refined_metal,CHN,CHN,0.0
2091,Zn,refined_metal,CHN,EU27,0.0179787161524505
2091,Zn,refined_metal,CHN,ROW,0.9820212838475496
2091,Zn,refined_metal,EU27,CHN,0.0053391454494938
2091,Zn,refined_metal,EU27,EU27,0.684812561317299
2091,Zn,refined_metal,EU27,ROW,0.3098482932332072
2091,Zn,refined_metal,ROW,CHN,0.13198767903899
2091,Zn,refined_metal,ROW,EU27,0.0867204830131791
2091,Zn,refined_metal,ROW,ROW,0.7812918379478309
2091,Zn,scrap,CHN,CHN,0.0
2091,Zn,scrap,CHN,EU27,0.0009319914701686
2091,Zn,scrap,CHN,ROW,0.9990680085298316
2091,Zn,scrap,EU27,CHN,1.2458267057626303e-06
2091,Zn,scrap,EU27,EU27,0.7315934033475929
2091,Zn,scrap,EU27,ROW,0.2684053508257012
2091,Zn,scrap,ROW,CHN,0.0590969615508527
2091,Zn,scrap,ROW,EU27,0.1547936449067952
2091,Zn,scrap,ROW,ROW,0.7861093935423521
2092,Ni,concentrate,CHN,CHN,0.0
2092,Ni,concentrate,CHN,EU27,0.0001550547073651
2092,Ni,concentrate,CHN,ROW,0.9998449452926348
2092,Ni,concentrate,EU27,CHN,0.7102881434912228
2092,Ni,concentrate,EU27,EU27,0.0189285802787236
2092,Ni,concentrate,EU27,ROW,0.2707832762300535
2092,Ni,concentrate,ROW,CHN,0.5613420413623663
2092,Ni,concentrate,ROW,EU27,0.0831175552036698
2092,Ni,concentrate,ROW,ROW,0.3555404034339638
2092,Ni,refined_metal,CHN,CHN,0.0
2092,Ni,refined_metal,CHN,EU27,0.1072403349784696
2092,Ni,refined_metal,CHN,ROW,0.8927596650215305
2092,Ni,refined_metal,EU27,CHN,0.0760592087984161
2092,Ni,refined_metal,EU27,EU27,0.6080797265105355
2092,Ni,refined_metal,EU27,ROW,0.3158610646910482
2092,Ni,refined_metal,ROW,CHN,0.3822710933256303
2092,Ni,refined_metal,ROW,EU27,0.2081347783662218
2092,Ni,refined_metal,ROW,ROW,0.4095941283081478
2092,Ni,scrap,CHN,CHN,0.0
2092,Ni,scrap,CHN,EU27,0.0018930756094466
2092,Ni,scrap,CHN,ROW,0.9981069243905534
2092,Ni,scrap,EU27,CHN,1.4549126588909948e-05
2092,Ni,scrap,EU27,EU27,0.5263503152028316
2092,Ni,scrap,EU27,ROW,0.4736351356705794
2092,Ni,scrap,ROW,CHN,0.0167796129014816
2092,Ni,scrap,ROW,EU27,0.1430408377823348
2092,Ni,scrap,ROW,ROW,0.8401795493161835
2092,Sn,concentrate,CHN,CHN,0.0
2092,Sn,concentrate,CHN,EU27,0.0004900171025576
2092,Sn,concentrate,CHN,ROW,0.9995099828974424
2092,Sn,concentrate,EU27,CHN,0.0132634342816005
2092,Sn,concentrate,EU27,EU27,0.1177108174936125
2092,Sn,concentrate,EU27,ROW,0.869025748224787
2092,Sn,concentrate,ROW,CHN,0.7198121857664451
2092,Sn,concentrate,ROW,EU27,0.0045644194003885
2092,Sn,concentrate,ROW,ROW,0.2756233948331664
2092,Sn,refined_metal,CHN,CHN,0.0
2092,Sn,refined_metal,CHN,EU27,0.1269214378918029
2092,Sn,refined_metal,CHN,ROW,0.873078562108197
2092,Sn,refined_metal,EU27,CHN,0.0019308422827321
2092,Sn,refined_metal,EU27,EU27,0.76094453613886
2092,Sn,refined_metal,EU27,ROW,0.2371246215784078
2092,Sn,refined_metal,ROW,CHN,0.1390520498122988
2092,Sn,refined_metal,ROW,EU27,0.2305191388863352
2092,Sn,refined_metal,ROW,ROW,0.630428811301366
2092,Sn,scrap,CHN,CHN,0.0
2092,Sn,scrap,CHN,EU27,0.4720886573663708
2092,Sn,scrap,CHN,ROW,0.5279113426336293
2092,Sn,scrap,EU27,CHN,1.5788467682462255e-05
2092,Sn,scrap,EU27,EU27,0.9365753347372956
2092,Sn,scrap,EU27,ROW,0.0634088767950218
2092,Sn,scrap,ROW,CHN,0.0064160816937945
2092,Sn,scrap,ROW,EU27,0.3058311548155801
2092,Sn,scrap,ROW,ROW,0.6877527634906253
2092,Zn,concentrate,CHN,CHN,0.0
2092,Zn,concentrate,CHN,EU27,0.0449565582127373
2092,Zn,concentrate,CHN,ROW,0.9550434417872626
